child_id,deduplicated_id,is_duplicate
CBDECF4B-226A-EB11-AAAA-0ADAC5EE6F70,3302,False
41D2AACD-226A-EB11-AAAA-0ADAC5EE6F70,3303,False
92220403-236A-EB11-AAAA-0ADAC5EE6F70,13111,True
0C2D0246-236A-EB11-AAAA-0ADAC5EE6F70,3304,False
8FCBDF5A-236A-EB11-AAAA-0ADAC5EE6F70,3305,False
14C33091-236A-EB11-AAAA-0ADAC5EE6F70,3306,False
EDABC0A4-236A-EB11-AAAA-0ADAC5EE6F70,6516,True
D8BB52AC-246A-EB11-AAAA-0ADAC5EE6F70,3307,False
79C50DE0-246A-EB11-AAAA-0ADAC5EE6F70,3308,False
60A53B6B-256A-EB11-AAAA-0ADAC5EE6F70,3309,False
00FB6CD2-266A-EB11-AAAA-0ADAC5EE6F70,3310,False
64CD7A64-276A-EB11-AAAA-0ADAC5EE6F70,3311,False
74A000DF-276A-EB11-AAAA-0ADAC5EE6F70,4794,True
36910CE2-286A-EB11-AAAA-0ADAC5EE6F70,3312,False
69D49D42-296A-EB11-AAAA-0ADAC5EE6F70,3313,False
097628B0-296A-EB11-AAAA-0ADAC5EE6F70,3314,False
AFC3439D-2A6A-EB11-AAAA-0ADAC5EE6F70,3315,False
067CA749-2D6A-EB11-AAAA-0ADAC5EE6F70,3316,False
0A41F6F7-2D6A-EB11-AAAA-0ADAC5EE6F70,3317,False
09D2328F-2E6A-EB11-AAAA-0ADAC5EE6F70,3318,False
0971052C-2F6A-EB11-AAAA-0ADAC5EE6F70,3319,False
D33400E4-316A-EB11-AAAA-0ADAC5EE6F70,3320,False
D43400E4-316A-EB11-AAAA-0ADAC5EE6F70,3321,False
D53400E4-316A-EB11-AAAA-0ADAC5EE6F70,3322,False
D63400E4-316A-EB11-AAAA-0ADAC5EE6F70,3323,False
D73400E4-316A-EB11-AAAA-0ADAC5EE6F70,3324,False
D83400E4-316A-EB11-AAAA-0ADAC5EE6F70,3325,False
D93400E4-316A-EB11-AAAA-0ADAC5EE6F70,3326,False
DA3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3327,False
DB3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3328,False
DC3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3329,False
DD3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3330,False
DE3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3331,False
DF3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3332,False
E03400E4-316A-EB11-AAAA-0ADAC5EE6F70,3333,False
E13400E4-316A-EB11-AAAA-0ADAC5EE6F70,3334,False
E23400E4-316A-EB11-AAAA-0ADAC5EE6F70,3335,False
E33400E4-316A-EB11-AAAA-0ADAC5EE6F70,3336,False
E43400E4-316A-EB11-AAAA-0ADAC5EE6F70,3337,False
E53400E4-316A-EB11-AAAA-0ADAC5EE6F70,3338,False
E63400E4-316A-EB11-AAAA-0ADAC5EE6F70,3339,False
E73400E4-316A-EB11-AAAA-0ADAC5EE6F70,3340,False
E83400E4-316A-EB11-AAAA-0ADAC5EE6F70,3341,False
E93400E4-316A-EB11-AAAA-0ADAC5EE6F70,3342,False
EA3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3343,False
EB3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3344,False
EC3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3345,False
ED3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3346,False
EE3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3347,False
EF3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3348,False
F03400E4-316A-EB11-AAAA-0ADAC5EE6F70,3349,False
F13400E4-316A-EB11-AAAA-0ADAC5EE6F70,3350,False
F23400E4-316A-EB11-AAAA-0ADAC5EE6F70,3351,False
F33400E4-316A-EB11-AAAA-0ADAC5EE6F70,3352,False
F43400E4-316A-EB11-AAAA-0ADAC5EE6F70,3353,False
F53400E4-316A-EB11-AAAA-0ADAC5EE6F70,3354,False
F63400E4-316A-EB11-AAAA-0ADAC5EE6F70,3355,False
F73400E4-316A-EB11-AAAA-0ADAC5EE6F70,3356,False
F83400E4-316A-EB11-AAAA-0ADAC5EE6F70,3357,False
F93400E4-316A-EB11-AAAA-0ADAC5EE6F70,3358,False
FA3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3359,False
FB3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3360,False
FC3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3361,False
FD3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3362,False
FE3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3363,False
FF3400E4-316A-EB11-AAAA-0ADAC5EE6F70,3364,False
003500E4-316A-EB11-AAAA-0ADAC5EE6F70,3365,False
013500E4-316A-EB11-AAAA-0ADAC5EE6F70,3366,False
023500E4-316A-EB11-AAAA-0ADAC5EE6F70,3367,False
033500E4-316A-EB11-AAAA-0ADAC5EE6F70,3368,False
043500E4-316A-EB11-AAAA-0ADAC5EE6F70,3369,False
053500E4-316A-EB11-AAAA-0ADAC5EE6F70,3370,False
063500E4-316A-EB11-AAAA-0ADAC5EE6F70,3371,False
073500E4-316A-EB11-AAAA-0ADAC5EE6F70,3372,False
083500E4-316A-EB11-AAAA-0ADAC5EE6F70,3373,False
093500E4-316A-EB11-AAAA-0ADAC5EE6F70,3374,False
0A3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3375,False
0B3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3376,False
0C3500E4-316A-EB11-AAAA-0ADAC5EE6F70,8074,True
0D3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3377,False
0E3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3378,False
0F3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3379,False
103500E4-316A-EB11-AAAA-0ADAC5EE6F70,3380,False
113500E4-316A-EB11-AAAA-0ADAC5EE6F70,3381,False
123500E4-316A-EB11-AAAA-0ADAC5EE6F70,3382,False
133500E4-316A-EB11-AAAA-0ADAC5EE6F70,3383,False
143500E4-316A-EB11-AAAA-0ADAC5EE6F70,3384,False
153500E4-316A-EB11-AAAA-0ADAC5EE6F70,3385,False
163500E4-316A-EB11-AAAA-0ADAC5EE6F70,3386,False
173500E4-316A-EB11-AAAA-0ADAC5EE6F70,3387,False
183500E4-316A-EB11-AAAA-0ADAC5EE6F70,3388,False
193500E4-316A-EB11-AAAA-0ADAC5EE6F70,3389,False
1A3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3390,False
1B3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3391,False
1C3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3392,False
1D3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3393,False
1E3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3394,True
1F3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3394,False
203500E4-316A-EB11-AAAA-0ADAC5EE6F70,3395,False
213500E4-316A-EB11-AAAA-0ADAC5EE6F70,3396,False
223500E4-316A-EB11-AAAA-0ADAC5EE6F70,3397,False
233500E4-316A-EB11-AAAA-0ADAC5EE6F70,3398,False
243500E4-316A-EB11-AAAA-0ADAC5EE6F70,3399,False
253500E4-316A-EB11-AAAA-0ADAC5EE6F70,3400,False
263500E4-316A-EB11-AAAA-0ADAC5EE6F70,3401,False
273500E4-316A-EB11-AAAA-0ADAC5EE6F70,3402,False
283500E4-316A-EB11-AAAA-0ADAC5EE6F70,3403,False
293500E4-316A-EB11-AAAA-0ADAC5EE6F70,3404,False
2A3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3405,False
2B3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3406,False
2C3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3407,False
2D3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3408,False
2E3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3409,False
2F3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3410,False
303500E4-316A-EB11-AAAA-0ADAC5EE6F70,3411,False
313500E4-316A-EB11-AAAA-0ADAC5EE6F70,3412,False
323500E4-316A-EB11-AAAA-0ADAC5EE6F70,3413,False
333500E4-316A-EB11-AAAA-0ADAC5EE6F70,3414,False
343500E4-316A-EB11-AAAA-0ADAC5EE6F70,3415,False
353500E4-316A-EB11-AAAA-0ADAC5EE6F70,3416,False
363500E4-316A-EB11-AAAA-0ADAC5EE6F70,3417,False
373500E4-316A-EB11-AAAA-0ADAC5EE6F70,3418,False
383500E4-316A-EB11-AAAA-0ADAC5EE6F70,3419,False
393500E4-316A-EB11-AAAA-0ADAC5EE6F70,3420,False
3A3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3421,False
3B3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3422,False
3C3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3423,False
3D3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3424,False
3E3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3425,False
3F3500E4-316A-EB11-AAAA-0ADAC5EE6F70,3426,False
403500E4-316A-EB11-AAAA-0ADAC5EE6F70,3427,False
413500E4-316A-EB11-AAAA-0ADAC5EE6F70,3428,False
423500E4-316A-EB11-AAAA-0ADAC5EE6F70,3429,False
433500E4-316A-EB11-AAAA-0ADAC5EE6F70,3430,False
443500E4-316A-EB11-AAAA-0ADAC5EE6F70,3431,False
453500E4-316A-EB11-AAAA-0ADAC5EE6F70,3432,False
463500E4-316A-EB11-AAAA-0ADAC5EE6F70,3433,False
473500E4-316A-EB11-AAAA-0ADAC5EE6F70,3434,False
932D8955-326A-EB11-AAAA-0ADAC5EE6F70,3435,False
942D8955-326A-EB11-AAAA-0ADAC5EE6F70,3436,False
952D8955-326A-EB11-AAAA-0ADAC5EE6F70,3437,False
962D8955-326A-EB11-AAAA-0ADAC5EE6F70,3438,False
972D8955-326A-EB11-AAAA-0ADAC5EE6F70,3439,False
982D8955-326A-EB11-AAAA-0ADAC5EE6F70,3440,False
992D8955-326A-EB11-AAAA-0ADAC5EE6F70,3441,False
9A2D8955-326A-EB11-AAAA-0ADAC5EE6F70,3442,False
9B2D8955-326A-EB11-AAAA-0ADAC5EE6F70,3443,False
9C2D8955-326A-EB11-AAAA-0ADAC5EE6F70,3444,False
9D2D8955-326A-EB11-AAAA-0ADAC5EE6F70,3445,False
9E2D8955-326A-EB11-AAAA-0ADAC5EE6F70,3446,False
9F2D8955-326A-EB11-AAAA-0ADAC5EE6F70,3447,False
A02D8955-326A-EB11-AAAA-0ADAC5EE6F70,3448,False
A12D8955-326A-EB11-AAAA-0ADAC5EE6F70,3449,False
A22D8955-326A-EB11-AAAA-0ADAC5EE6F70,3450,False
A32D8955-326A-EB11-AAAA-0ADAC5EE6F70,3451,False
A42D8955-326A-EB11-AAAA-0ADAC5EE6F70,3452,False
A52D8955-326A-EB11-AAAA-0ADAC5EE6F70,3453,False
A62D8955-326A-EB11-AAAA-0ADAC5EE6F70,3454,False
A72D8955-326A-EB11-AAAA-0ADAC5EE6F70,3455,False
A82D8955-326A-EB11-AAAA-0ADAC5EE6F70,3456,False
A92D8955-326A-EB11-AAAA-0ADAC5EE6F70,3457,False
AA2D8955-326A-EB11-AAAA-0ADAC5EE6F70,3458,False
AB2D8955-326A-EB11-AAAA-0ADAC5EE6F70,3459,False
AC2D8955-326A-EB11-AAAA-0ADAC5EE6F70,3460,False
AD2D8955-326A-EB11-AAAA-0ADAC5EE6F70,3461,False
AE2D8955-326A-EB11-AAAA-0ADAC5EE6F70,3462,False
AF2D8955-326A-EB11-AAAA-0ADAC5EE6F70,3463,False
B02D8955-326A-EB11-AAAA-0ADAC5EE6F70,3464,False
B12D8955-326A-EB11-AAAA-0ADAC5EE6F70,3465,False
B22D8955-326A-EB11-AAAA-0ADAC5EE6F70,3466,False
A0E7301E-336A-EB11-AAAA-0ADAC5EE6F70,3467,False
FE4E4FC5-336A-EB11-AAAA-0ADAC5EE6F70,3468,False
FF4E4FC5-336A-EB11-AAAA-0ADAC5EE6F70,8490,True
260B4245-346A-EB11-AAAA-0ADAC5EE6F70,3469,False
E7A8ABB4-346A-EB11-AAAA-0ADAC5EE6F70,3470,False
AF4B3A14-356A-EB11-AAAA-0ADAC5EE6F70,3471,False
76B2B27B-356A-EB11-AAAA-0ADAC5EE6F70,3472,False
5BFF0905-366A-EB11-AAAA-0ADAC5EE6F70,3473,False
A0C7E69C-366A-EB11-AAAA-0ADAC5EE6F70,3474,False
833B11B6-376A-EB11-AAAA-0ADAC5EE6F70,3475,False
0E95BE55-386A-EB11-AAAA-0ADAC5EE6F70,3476,False
6E3B7D01-396A-EB11-AAAA-0ADAC5EE6F70,3477,False
05ABDBF0-396A-EB11-AAAA-0ADAC5EE6F70,3478,False
7A6B67F8-396A-EB11-AAAA-0ADAC5EE6F70,3479,False
59CBD669-3A6A-EB11-AAAA-0ADAC5EE6F70,3480,False
16FE9104-3B6A-EB11-AAAA-0ADAC5EE6F70,3481,False
C3EA0D69-3B6A-EB11-AAAA-0ADAC5EE6F70,3482,False
D5295760-3C6A-EB11-AAAA-0ADAC5EE6F70,3483,False
A251EB97-3C6A-EB11-AAAA-0ADAC5EE6F70,3484,False
7A3FE882-3D6A-EB11-AAAA-0ADAC5EE6F70,3485,False
A8587CD7-3D6A-EB11-AAAA-0ADAC5EE6F70,3486,False
2047592B-3E6A-EB11-AAAA-0ADAC5EE6F70,3487,False
DBB02E48-3E6A-EB11-AAAA-0ADAC5EE6F70,3488,False
10612DE0-3E6A-EB11-AAAA-0ADAC5EE6F70,3489,False
99A76DF7-3E6A-EB11-AAAA-0ADAC5EE6F70,3490,False
9F651CA6-3F6A-EB11-AAAA-0ADAC5EE6F70,6778,True
BD56FEFA-3F6A-EB11-AAAA-0ADAC5EE6F70,3491,False
FA796C09-406A-EB11-AAAA-0ADAC5EE6F70,3492,False
E9087F7A-406A-EB11-AAAA-0ADAC5EE6F70,3493,False
9BC520A7-406A-EB11-AAAA-0ADAC5EE6F70,3494,False
EFE14EC9-406A-EB11-AAAA-0ADAC5EE6F70,3495,False
EBB94E25-416A-EB11-AAAA-0ADAC5EE6F70,3496,False
46C1E635-416A-EB11-AAAA-0ADAC5EE6F70,3497,False
47C1E635-416A-EB11-AAAA-0ADAC5EE6F70,3498,False
3BEC8742-416A-EB11-AAAA-0ADAC5EE6F70,3499,False
3CEC8742-416A-EB11-AAAA-0ADAC5EE6F70,3500,False
3DEC8742-416A-EB11-AAAA-0ADAC5EE6F70,3501,False
3EEC8742-416A-EB11-AAAA-0ADAC5EE6F70,3502,False
3FEC8742-416A-EB11-AAAA-0ADAC5EE6F70,3503,False
40EC8742-416A-EB11-AAAA-0ADAC5EE6F70,3504,False
41EC8742-416A-EB11-AAAA-0ADAC5EE6F70,3505,False
42EC8742-416A-EB11-AAAA-0ADAC5EE6F70,3506,False
43EC8742-416A-EB11-AAAA-0ADAC5EE6F70,3507,False
44EC8742-416A-EB11-AAAA-0ADAC5EE6F70,3508,False
45EC8742-416A-EB11-AAAA-0ADAC5EE6F70,3509,False
46EC8742-416A-EB11-AAAA-0ADAC5EE6F70,3510,False
47EC8742-416A-EB11-AAAA-0ADAC5EE6F70,3511,False
48EC8742-416A-EB11-AAAA-0ADAC5EE6F70,3512,False
49EC8742-416A-EB11-AAAA-0ADAC5EE6F70,3513,False
4AEC8742-416A-EB11-AAAA-0ADAC5EE6F70,3514,False
4BEC8742-416A-EB11-AAAA-0ADAC5EE6F70,3515,False
4CEC8742-416A-EB11-AAAA-0ADAC5EE6F70,3516,False
4DEC8742-416A-EB11-AAAA-0ADAC5EE6F70,3517,False
4EEC8742-416A-EB11-AAAA-0ADAC5EE6F70,3518,False
4FEC8742-416A-EB11-AAAA-0ADAC5EE6F70,3519,False
50EC8742-416A-EB11-AAAA-0ADAC5EE6F70,3520,False
51EC8742-416A-EB11-AAAA-0ADAC5EE6F70,3521,False
33226335-426A-EB11-AAAA-0ADAC5EE6F70,3522,False
006D52A1-426A-EB11-AAAA-0ADAC5EE6F70,3523,False
520BFDBF-426A-EB11-AAAA-0ADAC5EE6F70,3524,False
E75A70F7-426A-EB11-AAAA-0ADAC5EE6F70,3525,False
7CA98B53-436A-EB11-AAAA-0ADAC5EE6F70,3526,False
F64E01D4-436A-EB11-AAAA-0ADAC5EE6F70,3527,False
0C256ECC-446A-EB11-AAAA-0ADAC5EE6F70,3528,False
3E7117FB-446A-EB11-AAAA-0ADAC5EE6F70,3529,False
D7BA4175-456A-EB11-AAAA-0ADAC5EE6F70,3530,False
0D485A87-456A-EB11-AAAA-0ADAC5EE6F70,3531,False
71455BE5-456A-EB11-AAAA-0ADAC5EE6F70,3532,False
63085DF2-456A-EB11-AAAA-0ADAC5EE6F70,3533,False
85E54D30-466A-EB11-AAAA-0ADAC5EE6F70,3534,False
D7AA313B-466A-EB11-AAAA-0ADAC5EE6F70,3535,False
F8C48514-486A-EB11-AAAA-0ADAC5EE6F70,3536,False
05F3A1DC-486A-EB11-AAAA-0ADAC5EE6F70,3537,False
792107A4-496A-EB11-AAAA-0ADAC5EE6F70,3538,False
24A38662-4A6A-EB11-AAAA-0ADAC5EE6F70,3539,False
84E9D2FC-4A6A-EB11-AAAA-0ADAC5EE6F70,3540,False
A665ACB6-4B6A-EB11-AAAA-0ADAC5EE6F70,3541,False
E07FFC54-4C6A-EB11-AAAA-0ADAC5EE6F70,3542,False
14F48B9B-4C6A-EB11-AAAA-0ADAC5EE6F70,3543,False
9C5E31F5-4C6A-EB11-AAAA-0ADAC5EE6F70,3544,False
1C79AE30-616A-EB11-AAAA-0ADAC5EE6F70,3545,False
E56F61BD-616A-EB11-AAAA-0ADAC5EE6F70,3546,False
6CC43E2E-636A-EB11-AAAA-0ADAC5EE6F70,3547,False
36FC28F5-666A-EB11-AAAA-0ADAC5EE6F70,3548,False
CC5BA650-676A-EB11-AAAA-0ADAC5EE6F70,3549,False
6355D502-6F6A-EB11-AAAA-0ADAC5EE6F70,3550,False
3774F482-6F6A-EB11-AAAA-0ADAC5EE6F70,3551,False
E547F42F-706A-EB11-AAAA-0ADAC5EE6F70,3552,False
31B69E4A-766A-EB11-AAAA-0ADAC5EE6F70,3553,False
1AB9C8B6-766A-EB11-AAAA-0ADAC5EE6F70,3554,False
B79C3B55-776A-EB11-AAAA-0ADAC5EE6F70,3555,False
0F89D2AA-776A-EB11-AAAA-0ADAC5EE6F70,3556,False
8C2174FE-776A-EB11-AAAA-0ADAC5EE6F70,3557,False
7BC7C659-786A-EB11-AAAA-0ADAC5EE6F70,3558,False
62A90FB1-786A-EB11-AAAA-0ADAC5EE6F70,3559,False
4E11EC16-796A-EB11-AAAA-0ADAC5EE6F70,3560,False
9901AE78-796A-EB11-AAAA-0ADAC5EE6F70,3561,False
E4294BE7-796A-EB11-AAAA-0ADAC5EE6F70,3562,False
9792A835-7A6A-EB11-AAAA-0ADAC5EE6F70,3563,False
B0ADE4AE-7A6A-EB11-AAAA-0ADAC5EE6F70,3564,False
CD9FB71F-7B6A-EB11-AAAA-0ADAC5EE6F70,3565,False
14F27087-7B6A-EB11-AAAA-0ADAC5EE6F70,3566,False
28692DEA-7B6A-EB11-AAAA-0ADAC5EE6F70,3567,False
CD52DB4D-7C6A-EB11-AAAA-0ADAC5EE6F70,3568,False
76E60C16-D46A-EB11-AAAA-0ADAC5EE6F70,3569,False
4BD6A999-D46A-EB11-AAAA-0ADAC5EE6F70,3570,False
79B77C40-D56A-EB11-AAAA-0ADAC5EE6F70,3571,False
7157AB78-D66A-EB11-AAAA-0ADAC5EE6F70,3572,False
E0EA3093-D76A-EB11-AAAA-0ADAC5EE6F70,3573,False
D0DFA715-D86A-EB11-AAAA-0ADAC5EE6F70,3574,False
6A60E145-D96A-EB11-AAAA-0ADAC5EE6F70,3575,False
DC03CC52-DA6A-EB11-AAAA-0ADAC5EE6F70,3576,False
40986A3B-DB6A-EB11-AAAA-0ADAC5EE6F70,3577,False
80430E9D-DB6A-EB11-AAAA-0ADAC5EE6F70,3578,False
D4CE4D15-DC6A-EB11-AAAA-0ADAC5EE6F70,3579,False
412256A8-DC6A-EB11-AAAA-0ADAC5EE6F70,3580,False
6D91A1F7-DC6A-EB11-AAAA-0ADAC5EE6F70,3581,False
BB4C1250-DD6A-EB11-AAAA-0ADAC5EE6F70,3582,False
6CA6D2D4-DD6A-EB11-AAAA-0ADAC5EE6F70,3583,False
1C73AA3A-DE6A-EB11-AAAA-0ADAC5EE6F70,3584,False
D5CF0899-DE6A-EB11-AAAA-0ADAC5EE6F70,3585,False
3F50DB81-E06A-EB11-AAAA-0ADAC5EE6F70,3586,False
86E70263-E16A-EB11-AAAA-0ADAC5EE6F70,3587,False
E686E61A-E36A-EB11-AAAA-0ADAC5EE6F70,3588,False
A74D2E4F-E46A-EB11-AAAA-0ADAC5EE6F70,3589,False
75FCEC84-E46A-EB11-AAAA-0ADAC5EE6F70,3590,False
CC7FBBE3-E46A-EB11-AAAA-0ADAC5EE6F70,3591,False
19D17E6D-E56A-EB11-AAAA-0ADAC5EE6F70,3592,False
932E768C-E56A-EB11-AAAA-0ADAC5EE6F70,3593,False
1928613D-E66A-EB11-AAAA-0ADAC5EE6F70,3594,False
1A28613D-E66A-EB11-AAAA-0ADAC5EE6F70,3595,False
1B28613D-E66A-EB11-AAAA-0ADAC5EE6F70,3596,False
1C28613D-E66A-EB11-AAAA-0ADAC5EE6F70,3597,False
1D28613D-E66A-EB11-AAAA-0ADAC5EE6F70,3598,False
1E28613D-E66A-EB11-AAAA-0ADAC5EE6F70,3599,False
1F28613D-E66A-EB11-AAAA-0ADAC5EE6F70,3600,False
2028613D-E66A-EB11-AAAA-0ADAC5EE6F70,3601,False
2128613D-E66A-EB11-AAAA-0ADAC5EE6F70,3602,False
2228613D-E66A-EB11-AAAA-0ADAC5EE6F70,3603,False
2328613D-E66A-EB11-AAAA-0ADAC5EE6F70,3604,False
A1722496-E66A-EB11-AAAA-0ADAC5EE6F70,3605,False
4F4FB551-E76A-EB11-AAAA-0ADAC5EE6F70,3606,False
3785AE55-E86A-EB11-AAAA-0ADAC5EE6F70,3737,True
A2EC28F3-EB6A-EB11-AAAA-0ADAC5EE6F70,3607,False
C962BF9D-EC6A-EB11-AAAA-0ADAC5EE6F70,3608,False
FDF91B38-ED6A-EB11-AAAA-0ADAC5EE6F70,3609,False
38298251-ED6A-EB11-AAAA-0ADAC5EE6F70,3610,False
39298251-ED6A-EB11-AAAA-0ADAC5EE6F70,3611,False
3A298251-ED6A-EB11-AAAA-0ADAC5EE6F70,3612,False
3B298251-ED6A-EB11-AAAA-0ADAC5EE6F70,3613,False
45298251-ED6A-EB11-AAAA-0ADAC5EE6F70,3614,False
46298251-ED6A-EB11-AAAA-0ADAC5EE6F70,3615,False
47298251-ED6A-EB11-AAAA-0ADAC5EE6F70,3616,False
48298251-ED6A-EB11-AAAA-0ADAC5EE6F70,3617,False
49298251-ED6A-EB11-AAAA-0ADAC5EE6F70,3618,False
4A298251-ED6A-EB11-AAAA-0ADAC5EE6F70,3619,False
4B298251-ED6A-EB11-AAAA-0ADAC5EE6F70,3620,False
4C298251-ED6A-EB11-AAAA-0ADAC5EE6F70,3621,False
F128FDE2-EE6A-EB11-AAAA-0ADAC5EE6F70,3622,False
61EA0963-EF6A-EB11-AAAA-0ADAC5EE6F70,3623,False
8588860C-F06A-EB11-AAAA-0ADAC5EE6F70,3624,False
FCD636F4-F06A-EB11-AAAA-0ADAC5EE6F70,3625,False
43E4B48E-F26A-EB11-AAAA-0ADAC5EE6F70,7001,True
11DD0E36-F36A-EB11-AAAA-0ADAC5EE6F70,3626,False
B9257CFA-F36A-EB11-AAAA-0ADAC5EE6F70,3627,False
636DF57E-F46A-EB11-AAAA-0ADAC5EE6F70,3628,False
1503357F-F56A-EB11-AAAA-0ADAC5EE6F70,3629,False
E70D190E-F66A-EB11-AAAA-0ADAC5EE6F70,3630,False
D59286D4-F66A-EB11-AAAA-0ADAC5EE6F70,3631,False
4DE6C345-F96A-EB11-AAAA-0ADAC5EE6F70,3632,False
367535F0-F96A-EB11-AAAA-0ADAC5EE6F70,3633,False
586AAB56-FA6A-EB11-AAAA-0ADAC5EE6F70,3634,False
56F0B5A1-FA6A-EB11-AAAA-0ADAC5EE6F70,3635,False
5FD2B9F0-FA6A-EB11-AAAA-0ADAC5EE6F70,3636,False
03E4CC06-FB6A-EB11-AAAA-0ADAC5EE6F70,3637,False
E3BC3C7D-FB6A-EB11-AAAA-0ADAC5EE6F70,3638,False
399B1391-FB6A-EB11-AAAA-0ADAC5EE6F70,3639,False
37C1B0BD-FB6A-EB11-AAAA-0ADAC5EE6F70,3640,False
78A44BC9-FB6A-EB11-AAAA-0ADAC5EE6F70,3641,False
0415F532-FC6A-EB11-AAAA-0ADAC5EE6F70,3642,False
9D10093F-FC6A-EB11-AAAA-0ADAC5EE6F70,3643,False
0A54DE96-FC6A-EB11-AAAA-0ADAC5EE6F70,3644,False
37995ABE-FC6A-EB11-AAAA-0ADAC5EE6F70,3645,False
EE27EEDF-FC6A-EB11-AAAA-0ADAC5EE6F70,3646,False
EF27EEDF-FC6A-EB11-AAAA-0ADAC5EE6F70,3647,False
A2B8134F-FD6A-EB11-AAAA-0ADAC5EE6F70,3648,False
4CF8B57F-FD6A-EB11-AAAA-0ADAC5EE6F70,3649,False
84CA419B-FD6A-EB11-AAAA-0ADAC5EE6F70,3650,False
2ED975FF-FD6A-EB11-AAAA-0ADAC5EE6F70,3651,False
AB82BE07-FE6A-EB11-AAAA-0ADAC5EE6F70,3652,False
EDB8D256-FE6A-EB11-AAAA-0ADAC5EE6F70,3653,False
18C04DBF-FE6A-EB11-AAAA-0ADAC5EE6F70,3654,False
19C04DBF-FE6A-EB11-AAAA-0ADAC5EE6F70,3655,False
7A525E91-FF6A-EB11-AAAA-0ADAC5EE6F70,3656,False
7B525E91-FF6A-EB11-AAAA-0ADAC5EE6F70,3657,False
F143DED5-FF6A-EB11-AAAA-0ADAC5EE6F70,3658,False
774BDA47-006B-EB11-AAAA-0ADAC5EE6F70,3659,False
2B6206DB-006B-EB11-AAAA-0ADAC5EE6F70,3660,False
7794AD52-016B-EB11-AAAA-0ADAC5EE6F70,3661,False
1B5547CB-016B-EB11-AAAA-0ADAC5EE6F70,3662,False
783FEF76-026B-EB11-AAAA-0ADAC5EE6F70,3663,False
BFCAE200-036B-EB11-AAAA-0ADAC5EE6F70,3664,False
A35F3279-036B-EB11-AAAA-0ADAC5EE6F70,3665,False
2C45BC1E-046B-EB11-AAAA-0ADAC5EE6F70,3666,False
9EE6A557-046B-EB11-AAAA-0ADAC5EE6F70,3667,False
BFBA59D0-046B-EB11-AAAA-0ADAC5EE6F70,3668,False
4CD9E2D6-046B-EB11-AAAA-0ADAC5EE6F70,3669,False
4745BAE3-086B-EB11-AAAA-0ADAC5EE6F70,3670,False
0F97A7AB-0A6B-EB11-AAAA-0ADAC5EE6F70,3671,False
FB67DCFA-0B6B-EB11-AAAA-0ADAC5EE6F70,3672,False
9F7A9F6F-106B-EB11-AAAA-0ADAC5EE6F70,3673,False
F7BAB964-116B-EB11-AAAA-0ADAC5EE6F70,3674,False
9EB51E9C-126B-EB11-AAAA-0ADAC5EE6F70,3675,False
10F94275-136B-EB11-AAAA-0ADAC5EE6F70,9916,True
61860440-146B-EB11-AAAA-0ADAC5EE6F70,3676,False
490193B2-146B-EB11-AAAA-0ADAC5EE6F70,9963,True
8290A1BB-146B-EB11-AAAA-0ADAC5EE6F70,3677,False
927AF709-156B-EB11-AAAA-0ADAC5EE6F70,9927,True
3178D963-156B-EB11-AAAA-0ADAC5EE6F70,3678,False
